train_auc,val_auc,train_loss,val_loss
0.6802255511283875,0.6899063587188721,0.9894284009933472,0.8905929327011108
0.6838376522064209,0.6888657212257385,0.9210014343261719,0.8374998569488525
0.6894299983978271,0.6899062991142273,0.8775343298912048,0.7982462048530579
0.704735279083252,0.6899063587188721,0.8136139512062073,0.7663244009017944
0.6911455988883972,0.686784565448761,0.8427562117576599,0.7388935089111328
0.7035166621208191,0.6909469366073608,0.8177309036254883,0.7172526121139526
0.6869387626647949,0.6940686702728271,0.8221420645713806,0.7003000378608704
0.6914165019989014,0.6930280923843384,0.8100897669792175,0.6865105032920837
0.7141593098640442,0.6951092481613159,0.772890031337738,0.6763584613800049
0.7201792597770691,0.6961498260498047,0.7628556489944458,0.6698597073554993
0.7111417055130005,0.7003121376037598,0.7606049180030823,0.6637028455734253
0.7160032391548157,0.7023932933807373,0.7677022218704224,0.6573159098625183
0.7167378067970276,0.7055150270462036,0.761154055595398,0.6518849730491638
0.7233432531356812,0.7086368203163147,0.7452729344367981,0.6480739712715149
0.7450253367424011,0.7107179760932922,0.719703733921051,0.64532470703125
0.7187743782997131,0.7169615030288696,0.7599733471870422,0.6421530842781067
0.7377843260765076,0.7159209251403809,0.7270138263702393,0.6400378346443176
0.7224392294883728,0.7211238145828247,0.7525320053100586,0.6380308866500854
0.7355525493621826,0.7237252593040466,0.7240529656410217,0.6355413198471069
0.7275525331497192,0.7284078598022461,0.7557821273803711,0.63294517993927
0.7375209927558899,0.7294484972953796,0.73337721824646,0.6315628886222839
0.7491846680641174,0.732570230960846,0.7201002836227417,0.6300982236862183
0.7147192358970642,0.732570230960846,0.7571605443954468,0.6296340227127075
0.7368803024291992,0.7346513867378235,0.7275842428207397,0.6284348964691162
0.7482998967170715,0.7377731800079346,0.7083452939987183,0.6263094544410706
0.7309182286262512,0.7460978031158447,0.735569953918457,0.6239103674888611
0.7544083595275879,0.7460978031158447,0.7146656513214111,0.6223365068435669
0.7386395335197449,0.7471383810043335,0.7213133573532104,0.6203780770301819
0.7335249185562134,0.7481789588928223,0.7260461449623108,0.6188510060310364
0.7489585876464844,0.7544224858283997,0.6999740600585938,0.6172276735305786
0.7356270551681519,0.7585847973823547,0.7313187718391418,0.61509770154953
0.7678234577178955,0.7596253752708435,0.6732946634292603,0.6137368083000183
0.7525309920310974,0.7648282647132874,0.710252583026886,0.612472414970398
0.7717810273170471,0.7648283243179321,0.676945686340332,0.610232949256897
0.7607402801513672,0.7669094800949097,0.6907034516334534,0.6100255846977234
0.7615865468978882,0.7710717916488647,0.6937040090560913,0.6085315346717834
0.7699794769287109,0.7731529474258423,0.681523323059082,0.6070640087127686
0.7593945264816284,0.7752341628074646,0.6974595189094543,0.6054361462593079
0.7412590980529785,0.7762746810913086,0.718239426612854,0.6039727926254272
0.759320080280304,0.7804369926452637,0.6929696798324585,0.6023423075675964
0.7738998532295227,0.7814775705337524,0.6648281812667847,0.6007700562477112
0.7596847414970398,0.7825182676315308,0.6850481033325195,0.5995094776153564
0.7840108275413513,0.7835587859153748,0.6536039710044861,0.5975987911224365
0.7516475319862366,0.7856399416923523,0.7049305438995361,0.5955143570899963
0.7809610366821289,0.7908428907394409,0.6657830476760864,0.5937554240226746
0.7823876738548279,0.7939646244049072,0.6559255719184875,0.5924378633499146
0.7656468749046326,0.795005202293396,0.6735759377479553,0.5913794636726379
0.7885680794715881,0.795005202293396,0.6424780488014221,0.5905346870422363
0.7885039448738098,0.795005202293396,0.6487685441970825,0.5897213220596313
0.7969571948051453,0.7960457801818848,0.6263248324394226,0.588726282119751
0.7669951319694519,0.7991675138473511,0.679677426815033,0.5876610279083252
0.7680390477180481,0.8002081513404846,0.6810319423675537,0.5863165855407715
0.7796410322189331,0.8012486696243286,0.6543286442756653,0.5847897529602051
0.7848429083824158,0.8043704628944397,0.6528983116149902,0.5835369825363159
0.7810316681861877,0.8022892475128174,0.6562366485595703,0.5815145373344421
0.7660037875175476,0.8054110407829285,0.6733710765838623,0.5805530548095703
0.7766464352607727,0.8095733523368835,0.6557621359825134,0.5795720219612122
0.7781257629394531,0.8126951456069946,0.6657117605209351,0.5775370597839355
0.7768904566764832,0.807492196559906,0.6537885665893555,0.5766638517379761
0.7957770824432373,0.8095734119415283,0.6367422938346863,0.5754037499427795
0.7776570916175842,0.8158168792724609,0.6637738347053528,0.5750119686126709
0.7906548380851746,0.8158168792724609,0.6320031881332397,0.5734304785728455
0.7854554653167725,0.8158168792724609,0.6486415266990662,0.5723676085472107
0.8011125326156616,0.8189386129379272,0.6265251040458679,0.5716343522071838
0.7947485446929932,0.8220603466033936,0.6325803399085999,0.5715827941894531
0.807119607925415,0.8246618509292603,0.6212822794914246,0.570793092250824
0.7858008146286011,0.825702428817749,0.6552343964576721,0.568307101726532
0.8050585389137268,0.8210197687149048,0.6212179660797119,0.5663275122642517
0.811549723148346,0.8241415619850159,0.6127880811691284,0.5655983686447144
0.8021000027656555,0.8298647403717041,0.6363704800605774,0.5649287104606628
0.7974836826324463,0.8303849697113037,0.6332007646560669,0.5637128353118896
0.8016442060470581,0.8303849697113037,0.6210011839866638,0.5631505250930786
0.8020859956741333,0.8361082077026367,0.6237295866012573,0.5614016056060791
0.794156551361084,0.8376690745353699,0.6385412812232971,0.5602737069129944
0.803219735622406,0.8345473408699036,0.6286061406135559,0.5600436925888062
0.8304415941238403,0.8366284966468811,0.5847640633583069,0.5587952136993408
0.8097776174545288,0.8376691341400146,0.618511438369751,0.5574966073036194
0.8260717391967773,0.8376691341400146,0.5826783180236816,0.5559817552566528
0.817356526851654,0.8407908082008362,0.5971068143844604,0.5554136037826538
0.8157885074615479,0.840790867805481,0.6065496206283569,0.5544987320899963
0.8032518029212952,0.840790867805481,0.634152889251709,0.5530827641487122
0.8043742179870605,0.840790867805481,0.6148004531860352,0.5521695613861084
