train_auc,val_auc,train_loss,val_loss
0.6525581479072571,0.7346513867378235,0.6765588521957397,0.6084203124046326
0.7956885099411011,0.8293444514274597,0.5600782632827759,0.5681449174880981
0.8449660539627075,0.841831386089325,0.5067992806434631,0.5469130873680115
0.87623530626297,0.8480749130249023,0.45727628469467163,0.5292298197746277
0.9064452052116394,0.8355879187583923,0.40549370646476746,0.5490981340408325
0.9296771883964539,0.8626430034637451,0.3507101833820343,0.46438467502593994
0.9409722089767456,0.9042664766311646,0.31264978647232056,0.40000423789024353
0.9460353851318359,0.8917794227600098,0.3032723069190979,0.4100099503993988
0.9569734334945679,0.8595212697982788,0.26872459053993225,0.4613232910633087
0.9622382521629333,0.9594172239303589,0.23716185986995697,0.2644788920879364
0.9739686846733093,0.865764856338501,0.20530417561531067,0.45556047558784485
0.9715031385421753,0.8990635275840759,0.20591433346271515,0.5415932536125183
0.9809541702270508,0.8990634679794312,0.17196092009544373,0.5671159625053406
0.9882170557975769,0.8657647967338562,0.1267288476228714,0.6739713549613953
0.993833601474762,0.9063475728034973,0.11029888689517975,0.5878894925117493
0.9879730939865112,0.8834546804428101,0.1159648522734642,0.7145838737487793
0.9906619787216187,0.8865764737129211,0.10800813138484955,0.7933651804924011
0.9933662414550781,0.879292368888855,0.10428033769130707,0.9281527996063232
0.9954748153686523,0.8709677457809448,0.08426462858915329,0.7299812436103821
0.9913707971572876,0.8553589582443237,0.10881813615560532,1.0029549598693848
0.9949971437454224,0.8501560688018799,0.06961459666490555,1.026890516281128
0.9914838671684265,0.844953179359436,0.07959207147359848,1.07735013961792
0.9928552508354187,0.8553589582443237,0.07866746932268143,0.8204870820045471
0.9968051910400391,0.8834546804428101,0.06242997199296951,0.8102643489837646
0.9877213835716248,0.9125910997390747,0.09411793202161789,0.500201940536499
0.9953643083572388,0.8532778024673462,0.08217326551675797,0.8722720146179199
0.9960500597953796,0.9146722555160522,0.048637378960847855,0.7094351053237915
0.9983769059181213,0.8813735246658325,0.05637902021408081,0.9391320943832397
0.9990266561508179,0.8751300573348999,0.04565277695655823,0.8407160043716431
0.9956290125846863,0.8553589582443237,0.05747551843523979,0.8239655494689941
