train_auc,val_auc,train_loss,val_loss
0.7543274760246277,0.7689906358718872,0.8180624842643738,0.5764827132225037
0.7299525141716003,0.7565036416053772,0.7763187885284424,0.5793840289115906
0.7616673707962036,0.7544224858283997,0.6637836694717407,0.5846954584121704
0.7839967012405396,0.7637877464294434,0.6203203201293945,0.5883896350860596
0.7818689942359924,0.7731529474258423,0.6125993728637695,0.5836165547370911
0.7738407254219055,0.7658689022064209,0.5980149507522583,0.5763440728187561
0.7870798110961914,0.7783558964729309,0.5713912844657898,0.5645872354507446
0.7925026416778564,0.7814776301383972,0.5615687966346741,0.5546282529830933
0.7993597984313965,0.7835588455200195,0.5564285516738892,0.5489817261695862
0.8150386810302734,0.7960457801818848,0.5352503657341003,0.5425140857696533
0.8134374022483826,0.7981269359588623,0.5428416728973389,0.5415419340133667
0.8026034235954285,0.8012486696243286,0.5520513653755188,0.5382444858551025
0.8223426342010498,0.7991675734519958,0.5318630933761597,0.5352122783660889
0.8328453898429871,0.8002080917358398,0.5197063088417053,0.5328061580657959
0.8411754369735718,0.8002080917358398,0.5074195265769958,0.5324262976646423
0.8314276933670044,0.795005202293396,0.516410231590271,0.5321376919746399
0.8288685083389282,0.7970863580703735,0.5265862941741943,0.5301294922828674
0.8369750380516052,0.8022892475128174,0.5129217505455017,0.5294567942619324
0.8580408096313477,0.8002080917358398,0.48899024724960327,0.5284040570259094
0.8424915671348572,0.8002080917358398,0.4998902976512909,0.5299072861671448
0.8442405462265015,0.8043705224990845,0.49904966354370117,0.5287075042724609
0.85957270860672,0.8085327744483948,0.48521721363067627,0.5274023413658142
0.8560991883277893,0.8033298850059509,0.4823307693004608,0.5284554362297058
0.8559181690216064,0.8054110407829285,0.49081099033355713,0.5266546607017517
0.864899218082428,0.8126950263977051,0.4715745747089386,0.52886563539505
0.8712363243103027,0.8137356638908386,0.4659307301044464,0.5269106030464172
0.8596433997154236,0.8147762417793274,0.4778235852718353,0.5246154069900513
0.8765010833740234,0.806451678276062,0.45697516202926636,0.5260820984840393
0.8735386729240417,0.8199791312217712,0.46094590425491333,0.5243272185325623
0.871593177318573,0.8168574571609497,0.45996612310409546,0.5246706604957581
0.8854552507400513,0.8210198283195496,0.44272783398628235,0.5230183601379395
0.8875611424446106,0.8241414427757263,0.4357754588127136,0.5240216255187988
0.8994019031524658,0.8241415619850159,0.4111306667327881,0.5312037467956543
0.8879142999649048,0.8262226581573486,0.4339325726032257,0.5274677276611328
0.8920862674713135,0.8293444514274597,0.4252895414829254,0.5300828814506531
0.9052034616470337,0.8199791312217712,0.40389955043792725,0.5335533618927002
0.9002866148948669,0.8251820206642151,0.40811267495155334,0.5391518473625183
0.8930274844169617,0.8152965903282166,0.41987237334251404,0.5372716784477234
0.9110654592514038,0.8137357234954834,0.3906565308570862,0.5402700901031494
0.9116125106811523,0.8158168792724609,0.39372125267982483,0.5377479791641235
0.9048773050308228,0.8178980946540833,0.40043580532073975,0.5395880937576294
0.9066647887229919,0.8158168792724609,0.39830678701400757,0.5393867492675781
0.9133653044700623,0.8189386129379272,0.38388726115226746,0.5416294932365417
0.9053356647491455,0.819979190826416,0.39398670196533203,0.5399976372718811
0.9107097387313843,0.8178980350494385,0.38341814279556274,0.5365108251571655
0.9041287302970886,0.8194589614868164,0.39713630080223083,0.5357877612113953
0.921184241771698,0.8231009244918823,0.3724331855773926,0.5340608954429626
0.9216926693916321,0.828303873538971,0.3667520582675934,0.5364498496055603
0.9181947708129883,0.828303873538971,0.37124398350715637,0.5339335203170776
0.9220855832099915,0.8283038139343262,0.36712950468063354,0.5309520363807678
0.9225016236305237,0.8272632360458374,0.35804516077041626,0.5308871269226074
0.9258158206939697,0.8220603466033936,0.35144010186195374,0.5310240983963013
0.9175141453742981,0.8241415023803711,0.3696835935115814,0.5272904634475708
0.9260997176170349,0.8251820802688599,0.35374879837036133,0.5365721583366394
0.9280619025230408,0.8251820206642151,0.34536612033843994,0.535507082939148
0.92948979139328,0.828303873538971,0.345815509557724,0.5380447506904602
0.9405343532562256,0.8283038139343262,0.32121971249580383,0.540300190448761
0.9403506517410278,0.8283038139343262,0.32152146100997925,0.5391203165054321
0.9324777722358704,0.8293444514274597,0.33847418427467346,0.5451513528823853
0.9376567006111145,0.8272632360458374,0.3257697820663452,0.5462568402290344
0.9400720596313477,0.8116545677185059,0.3158949911594391,0.5502468347549438
